ra,dec,class,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroRad_r,extinction_r
206.563413244478,0.276629790997181,Quasar,21.92523,20.55146,20.33906,20.50031,20.40199,21.85577,20.55404,20.38664,20.50468,20.421,1.255549,0.0777632
202.775192569219,0.99666532515228,Galaxy,23.03892,21.9383,20.20691,19.5513,19.19044,22.96989,21.75758,19.46765,18.90769,18.5051,2.936189,0.07960028
202.84090827123,0.0467924079251779,Quasar,22.13941,20.48787,20.17814,20.06279,20.03191,23.22219,20.60057,20.15657,20.08604,20.0357,1.285014,0.06592736
202.858262215715,1.37014280377308,Galaxy,20.77926,19.68202,19.36241,19.0214,18.63564,18.90635,17.74527,17.26688,16.94782,17.1966,7.128505,0.07701894
203.403528126698,0.903562101436644,Galaxy,20.5711,19.5737,19.37016,19.01833,18.90937,19.73458,18.79704,18.5701,18.34971,18.25183,2.425901,0.07056881
203.415749191723,0.402924406554681,Galaxy,21.26869,19.37884,18.48434,18.00308,17.65635,19.77749,18.24325,17.31511,16.90736,16.53485,3.920423,0.0709926
203.436860036043,1.4242695823676,Galaxy,23.60009,22.26357,20.69976,19.87832,19.29452,23.49266,21.00462,19.75069,18.95453,18.94959,3.449747,0.06547073
203.503494215267,1.28554905825035,Galaxy,23.12818,22.25933,20.71552,19.9768,19.47132,24.61413,20.55672,19.8126,19.0432,18.86841,5.958307,0.06954261
202.510739018942,0.908043208857822,Galaxy,21.23641,19.46657,18.56409,18.17397,17.84461,20.58454,18.64122,17.73329,17.30716,17.02736,3.426507,0.0713175
202.523962005568,0.0560381368439246,Star,20.83746,19.79941,19.50607,19.10781,19.47981,20.8207,19.83837,19.59755,19.2276,19.7039,1.166284,0.0714445
202.529008155506,0.509607645525374,Galaxy,20.33777,18.13395,17.23843,16.84969,16.53212,17.78313,15.99196,15.05638,14.62863,14.34393,12.82959,0.07389793
202.607469152081,0.750052284126443,Galaxy,21.95621,20.2496,18.98808,18.43152,18.07336,20.90133,19.19266,17.85646,17.3149,17.03052,5.1324,0.0747731
202.613082472693,0.748473444952196,Galaxy,21.64468,19.80806,18.51126,17.99542,17.65465,20.3108,18.60316,17.35033,16.836,16.49178,4.45597,0.07499601
205.078826713253,1.13421733470391,Star,18.0567,17.11806,16.87519,16.76484,16.7427,18.1067,17.15908,16.90812,16.8233,16.80296,1.290397,0.06730475
206.08724432638,1.56896956944,Quasar,20.76149,20.11764,20.29654,20.14655,19.86648,20.7337,20.1504,20.4441,20.28948,19.87815,1.167776,0.07679628
202.552094588251,1.75709175700623,Galaxy,21.23471,20.02301,19.46088,19.18883,18.66843,19.73372,18.37777,17.68105,17.26802,17.0431,4.526921,0.07130258
202.554818472735,0.264279874462588,Star,19.80634,18.76933,18.69111,18.71259,18.7078,19.82339,18.82528,18.74387,18.71855,18.72324,1.092998,0.07095202
202.566370071652,0.0968094078018223,Star,18.45231,17.56282,17.30943,17.22449,17.21509,18.502,17.58979,17.35044,17.27681,17.30191,1.191635,0.07156654
204.788892489081,0.591321850630076,Galaxy,23.20213,21.4442,20.19916,19.76746,19.34307,24.6566,21.33117,19.8726,19.43032,19.11107,2.009151,0.07587231
204.393473230355,0.769154489639599,Galaxy,22.64615,20.88083,19.39092,18.81746,18.51169,20.9991,19.46092,18.15642,17.59966,17.36191,6.066211,0.07136667
204.397322520503,0.752141989008011,Galaxy,23.46536,20.97303,19.34814,18.81005,18.50248,22.69509,20.21599,18.69949,18.12843,17.75546,3.123868,0.07153349
205.705530509825,0.117564447328978,Quasar,24.04798,22.13085,20.78077,20.09572,19.55236,22.40912,21.97747,20.24189,19.62253,19.10061,2.018173,0.07897677
205.709424269608,1.58373297521807,Galaxy,21.62143,19.93111,18.84621,18.44062,18.03242,20.0462,18.79562,17.70791,17.29051,17.06851,4.013308,0.06836779
205.987807287751,1.18590675309667,Galaxy,24.28348,22.46855,20.73036,19.83417,19.48606,25.89805,21.88649,20.27705,19.38112,18.87573,2.487875,0.07489435
206.018577955774,0.424982744450987,Galaxy,19.85669,18.90029,18.51107,18.17512,18.06018,19.34543,18.23937,17.73425,17.36197,17.19516,2.769392,0.08453439
206.026648730448,0.305335966051463,Galaxy,25.19749,21.76543,20.04196,19.28464,18.98113,26.60516,20.54951,18.98724,18.37568,18.0788,3.716499,0.07883635
202.108531774443,1.4507904858442,Galaxy,20.42411,18.51221,17.75497,17.37932,16.97214,18.8779,17.1616,16.27105,15.87286,15.56495,5.777741,0.0832784
202.121647436151,1.41303791832938,Galaxy,21.82043,20.46572,19.87229,19.57141,19.1761,18.62791,17.23118,16.67365,16.32265,16.32693,10.34081,0.08118868
202.130745611347,0.545120452024107,Galaxy,21.36488,20.05768,19.20854,18.74697,18.44048,19.55046,18.46443,17.71604,17.32532,17.04167,4.632462,0.08040577
202.155276947782,0.47018183338923,Galaxy,22.43912,20.91123,19.50163,18.88389,18.54024,21.31359,19.71418,18.3606,17.81122,17.48389,3.813455,0.0791286
202.164621112531,0.146508318870546,Galaxy,22.17555,20.63911,19.18602,18.67406,18.39472,20.54814,19.34898,17.74225,17.26703,16.80686,5.685978,0.07604074
202.204704939768,0.0495083526807449,Galaxy,20.24943,18.58738,17.79316,17.44206,17.20369,17.79793,16.02552,15.27208,14.93271,14.91891,21.32788,0.07598449
202.213663955961,1.47527625479822,Galaxy,24.59317,21.99334,20.2692,19.63628,19.13143,27.55458,20.9576,19.11693,18.54209,17.94629,4.197608,0.08123841
203.018806739441,0.939027592608535,Galaxy,25.35045,22.44331,20.67696,19.75499,19.12868,24.64598,22.10984,19.83582,19.07735,18.61833,2.999411,0.07536077
203.023864519289,0.769596883598153,Galaxy,24.63028,21.25282,19.48893,18.89555,18.56806,24.86122,20.53134,18.88244,18.22616,17.9013,2.835616,0.07075165
203.025966250961,1.24915365950209,Galaxy,22.65947,21.40327,20.56294,20.02682,19.40401,22.05651,21.38212,20.54398,20.19082,19.43218,1.483512,0.07679571
203.028482566671,1.48263813279203,Galaxy,21.61049,20.35126,19.64956,19.28776,18.76653,19.36882,18.25239,17.58324,17.2347,17.1963,6.194956,0.06974696
203.098683867582,1.26847179466107,Quasar,20.62249,20.08519,19.98715,20.07523,20.05312,20.68612,20.13995,20.01543,20.25094,19.71966,1.156986,0.07439651
204.8814290342,0.0744261532257728,Galaxy,22.52306,21.09936,19.63185,19.12529,18.74088,20.67335,19.02846,17.77212,17.28601,16.86943,5.983892,0.07857484
202.290293186928,0.311682348162059,Galaxy,21.26776,19.44426,18.44861,17.95166,17.56012,19.55733,17.97179,16.89763,16.41814,16.11411,6.901766,0.07437769
203.336859768456,1.4175144732836,Galaxy,23.34822,20.54368,19.51081,19.00953,18.50845,21.63814,19.19262,17.91737,17.36355,17.29907,5.327117,0.07064411
205.324830227888,1.7321756550971,Galaxy,22.28172,22.40997,20.85363,19.78978,19.4558,22.32759,21.83858,20.2779,19.17602,18.59501,2.510476,0.07658733
205.325338746418,0.29629810298754,Star,21.57525,21.09183,20.82828,20.76882,20.67822,21.45644,21.19928,20.9306,20.97296,21.3744,1.316775,0.08117087
205.56846804352,1.81355580896942,Galaxy,21.09365,19.40454,18.39175,17.97596,17.57163,20.53418,18.66461,17.59783,17.16096,16.86128,3.203557,0.07832631
205.488832282691,0.653716559672903,Galaxy,20.65797,19.12959,18.37965,18.21365,17.91501,19.89697,18.37816,17.64428,17.30107,17.00704,2.706877,0.07925276
205.522452142935,0.413278787570969,Galaxy,24.16633,22.4932,20.60438,20.01325,19.37601,20.64384,21.97361,19.4428,18.89336,18.64465,5.790789,0.08347848
205.522875152498,0.934702916620244,Galaxy,21.93846,20.01885,19.11806,18.59039,18.29139,19.5461,17.85835,17.05999,16.53096,16.42444,7.584647,0.08332156
205.524868298491,1.70591275173755,Galaxy,21.80929,20.14942,19.34829,18.97138,18.57362,19.83928,18.45239,17.69883,17.26213,17.02099,5.341321,0.07424024
205.537497416191,0.870622801043656,Galaxy,21.35395,20.10712,19.6193,19.34149,19.29691,19.18068,18.01512,17.50012,17.21889,17.09846,5.476745,0.07758212
203.449722252211,0.943544550801582,Galaxy,23.53905,22.36972,20.54828,19.8653,19.30791,23.10622,21.93997,19.7014,18.9997,18.78376,3.011207,0.06767778
203.49888582199,0.42985748791413,Galaxy,20.94748,19.29251,18.42615,17.92835,17.53391,20.06365,18.4087,17.55285,17.13553,16.8999,2.935895,0.07223777
206.211448169023,0.468118299594883,Galaxy,24.14338,22.04079,20.30988,19.58159,19.24816,24.72817,21.19479,19.49646,18.81999,18.55366,2.963278,0.07993325
202.747103449712,0.99737088928502,Galaxy,20.92204,19.39983,18.57536,18.0932,17.7222,18.90828,17.43484,16.72062,16.34674,16.17526,7.487488,0.07861725
202.751295633938,1.94330732714174,Galaxy,20.9975,19.34136,18.44482,18.00263,17.50961,20.00348,18.30903,17.29865,16.86441,16.46259,3.337442,0.06983779
203.79572731055,1.93263076970465,Quasar,19.06646,18.93878,18.73292,18.81885,18.86193,19.13505,18.95314,18.76536,18.85815,19.05388,1.089286,0.07633398
203.825784092566,0.0673133307362241,Galaxy,25.98388,22.63754,20.80647,19.86739,19.5225,27.66613,21.36642,20.08302,19.11655,18.8867,7.358374,0.07661064
203.829549431381,0.931455813096372,Star,22.45868,20.97447,20.8329,20.69728,20.71786,22.24789,21.02065,20.94326,20.67906,20.62558,1.385425,0.06402052
205.621332214994,1.90511070616224,Galaxy,23.15819,20.94238,19.63766,19.07674,18.62632,20.70215,19.62764,18.13589,17.70352,17.55863,6.884719,0.07120129
206.530359212934,0.696600082527946,Galaxy,22.04145,20.40605,19.08165,18.67466,18.23589,20.97815,18.78546,17.47313,17.00061,16.68911,6.172244,0.0822221
202.771635851992,1.46367824508873,Star,17.50891,16.64035,16.38262,16.32788,16.30686,17.55614,16.66358,16.45129,16.38372,16.37922,1.060827,0.07247452
202.77480061145,1.8046275915093,Galaxy,20.76839,19.19587,18.57198,18.24882,17.67735,19.72887,18.18975,17.21892,16.8002,16.42119,2.865768,0.06465814
202.791842226796,1.91185786840802,Galaxy,21.09696,19.66168,19.00063,18.60071,18.00488,18.75355,17.3048,16.58086,16.21096,15.88908,6.296128,0.0680915
202.830872149742,0.52107885319291,Galaxy,21.40503,20.07562,19.75489,19.72725,19.37623,18.82948,17.79863,17.46101,17.31212,17.25706,9.371235,0.06885524
202.843327129487,1.68548758350321,Galaxy,23.22924,20.84314,19.52419,19.02986,18.57636,21.8656,19.96325,18.40023,17.87126,17.5346,3.582205,0.06005098
206.588975490581,0.872919257357515,Star,18.17535,16.9223,17.07858,17.21,17.27806,18.22779,16.96264,17.13891,17.26181,17.32559,1.221581,0.07986587
203.442070899368,0.194012226632286,Star,21.58125,20.24133,20.13392,20.21381,20.19201,21.85897,20.27826,20.23686,20.34356,20.49546,1.141838,0.07727589
202.504402854599,1.52867313399774,Galaxy,21.56792,19.71459,18.87494,18.55326,18.04014,19.81849,18.46262,17.52416,17.10729,16.73803,4.832983,0.07490804
202.535626057681,0.156098677927659,Star,16.53808,14.946,14.37277,15.1147,14.13314,16.58169,14.97797,14.42185,15.26756,14.21288,1.199359,0.07333018
202.619111825962,1.33285467654526,Galaxy,21.61534,19.56539,18.82605,18.44577,17.94152,20.64224,18.21462,17.31422,16.90843,16.60767,4.654494,0.08261556
202.628534192243,0.348447524716703,Star,23.69964,21.84054,20.63102,19.80248,19.47598,21.51376,20.74843,20.06305,19.39845,19.00843,5.088109,0.06882508
202.643879686556,1.54586161372008,Quasar,22.22317,21.06467,20.53021,19.89891,19.56929,21.91243,20.95566,20.42984,19.786,19.66835,1.318173,0.06861701
205.132451587559,0.00631494617848544,Galaxy,21.07024,20.24145,19.88252,19.7637,19.66554,17.84759,16.43279,16.06446,15.93259,15.86055,18.51399,0.08265325
205.073544250408,0.032552539365573,Galaxy,21.23313,19.13871,18.03405,17.60554,17.19711,19.19582,17.39046,16.22914,15.7682,15.51754,8.012656,0.08365351
205.080950093668,0.78386544832457,Galaxy,19.5967,18.14532,17.42825,17.02118,16.804,18.37643,16.96319,16.25737,15.85736,15.59259,4.21188,0.07820985
205.089155133029,1.54240275982135,Galaxy,21.815,20.74695,20.48716,20.42548,20.10949,18.63018,17.93791,17.83857,17.69335,18.1316,8.935238,0.07045346
206.035950830823,0.213682678657969,Galaxy,-9999,-9999,20.34832,19.6795,19.14565,-9999,-9999,19.55885,18.74738,18.21425,2.41651,0.0784798
206.066762434555,1.68199255985542,Star,19.67209,18.6949,18.43959,18.35677,18.31978,19.76239,18.74379,18.47919,18.40499,18.40189,1.274863,0.0786796
206.081607085635,0.882122201322117,Galaxy,23.33485,22.30606,20.88931,20.05679,19.62929,24.31675,21.22012,19.9399,19.16008,18.83717,2.968957,0.09123909
206.092919236363,0.908984015507923,Star,19.05472,18.1351,17.74241,17.59644,17.5852,19.07763,18.16461,17.79098,17.64171,17.62452,1.546518,0.09115055
204.135800346779,1.77145184390329,Galaxy,23.80621,22.46633,20.92404,20.21062,19.65193,23.01449,21.63222,20.34203,19.58948,19.11404,2.544887,0.07152191
204.158017027274,1.38333712745402,Galaxy,23.54097,21.67373,20.15334,19.46065,18.88708,20.00884,20.65193,19.15075,18.29614,17.8963,5.932073,0.07022014
202.562954032122,0.563763075811358,Quasar,25.2206,21.55966,20.91158,20.8066,20.75926,23.17566,21.46867,20.80081,20.88671,21.02266,1.490972,0.0757554
202.579021224865,0.489873016657708,Quasar,21.59097,21.06541,20.734,20.72761,20.55552,21.45697,21.18147,20.80555,20.91716,20.67443,1.326884,0.07106802
202.598304541816,0.490293071007505,Galaxy,22.21768,20.62123,20.07511,19.76357,19.50659,18.96057,17.8995,17.26412,17.06428,16.76524,9.010167,0.07002626
205.026579493189,1.91022552095489,Quasar,19.35169,19.29773,19.00807,19.01551,18.99969,19.34937,19.34376,19.05205,19.08527,19.23937,1.263933,0.07064262
204.766805899978,0.162490415992418,Quasar,21.14019,20.59809,20.78313,20.62658,20.43222,21.26054,20.65504,20.91917,20.5597,20.46714,1.126396,0.07713929
204.792733947827,0.828914981250458,Galaxy,20.23129,19.16265,18.26769,17.78005,17.56129,19.03531,17.69663,16.86167,16.43254,16.1081,5.41468,0.06707887
204.372963735117,0.205195416119598,Galaxy,22.05908,20.18363,18.85849,18.48807,18.21714,20.67136,18.68555,17.60326,17.13911,16.88011,4.706832,0.07598365
204.386568744099,1.29592341636331,Galaxy,22.55848,21.69851,20.88704,20.25838,19.82428,22.23587,21.40684,20.55322,19.80229,19.11901,1.929789,0.06533454
205.725302742903,0.824865745675462,Galaxy,21.90315,19.99524,18.89687,18.52629,18.18821,19.88162,18.52599,17.57852,17.20785,16.83185,5.703406,0.08062547
206.002376229177,1.18270076971372,Quasar,23.04811,22.14791,20.77247,20.00331,19.71083,23.94958,21.63627,20.49119,19.66981,19.40583,2.302223,0.07604157
206.012149405986,0.0875368126665482,Star,19.41384,18.49462,18.19043,18.09159,18.02754,19.45491,18.52664,18.23886,18.13327,18.10918,1.150428,0.07276939
206.028844796735,1.26252009329621,Star,19.09587,18.21561,17.94205,17.77888,17.7259,19.23948,18.25937,17.94263,17.83443,17.79225,1.575229,0.07530013
206.03182389568,1.35122111330331,Galaxy,25.14271,21.67643,19.89425,19.23966,18.88577,26.21993,20.69584,19.00373,18.54392,18.13494,4.672011,0.07496744
202.124671040323,0.275708955033771,Star,19.42932,18.53235,18.30404,18.19817,18.20571,19.46612,18.5955,18.3502,18.25614,18.2892,1.07469,0.07435875
202.130866007561,1.83644947838838,Galaxy,23.20931,22.08938,20.54097,19.95876,19.27409,26.78022,21.03822,19.45709,18.7031,18.18512,4.558167,0.07335114
202.135762145664,1.39035478302426,Galaxy,22.8563,22.27493,20.60345,19.90193,19.3379,20.73136,20.20591,18.81958,18.28342,18.36607,4.876996,0.08045728
202.190114944177,0.543946994684539,Star,17.32163,16.34477,15.97064,15.85689,15.84577,17.3827,16.37067,16.03207,15.92019,15.90404,1.228039,0.08194844
203.294547963079,0.21747568124923,Star,18.08928,16.90903,16.50165,16.32485,16.24385,18.11279,16.97451,16.55313,16.38038,16.31457,1.183934,0.07362462
203.308637119537,1.83532469402976,Galaxy,21.3303,19.16114,18.32829,17.8719,17.37443,19.43775,17.75968,16.74447,16.31345,15.91569,5.705523,0.06539277
204.960789909004,0.121620639678067,Galaxy,21.96121,20.3276,18.93817,18.4729,18.11368,20.64007,19.0379,17.66554,17.17511,16.84748,4.153797,0.08543503
204.972219710217,0.0483337696316077,Galaxy,21.22469,20.00041,19.21426,18.89066,18.47021,18.2874,16.85765,16.23626,15.96301,15.74,12.95864,0.08089093
204.883282678398,1.31893785638756,Galaxy,23.85373,21.60376,19.9644,19.3625,18.8325,23.22043,21.26516,19.60821,18.84643,18.52559,1.786575,0.06376394
202.275693653379,0.961356105809493,Galaxy,20.65233,19.58616,18.72072,18.2608,17.99448,18.52965,17.31188,16.60491,16.22356,16.00946,7.063933,0.07787669
202.304178078581,0.480021808712258,Quasar,21.85662,20.97071,20.67326,20.48158,20.332,22.0157,20.98414,20.78477,20.55367,20.39997,1.274191,0.07788283
202.343462898565,0.838183008507012,Galaxy,21.31651,20.23127,19.73745,19.5136,19.21962,18.63932,17.46199,16.94763,16.71941,16.58518,9.348157,0.07463853
202.380627553675,0.42563136262479,Quasar,20.33426,20.07903,19.98682,19.94351,19.7151,20.42266,20.09698,20.05825,20.0164,19.74095,1.233099,0.07683079
205.262155903212,0.263115025623036,Quasar,20.18152,20.01856,19.71054,19.72899,19.77558,20.18304,20.03893,19.74665,19.72709,19.69953,1.337663,0.07786673
205.297787600394,1.07965396148574,Galaxy,20.45536,19.37409,18.95673,18.5835,18.40658,18.19468,17.09772,16.60604,16.2886,16.09521,6.371995,0.08267961
205.305821545621,1.73315745487487,Galaxy,21.00874,19.26569,18.52127,18.0748,17.84426,19.81024,17.78829,16.92582,16.54763,16.469,7.322859,0.07580394
205.35117006462,1.96244560281075,Galaxy,23.24189,21.58282,20.00278,19.40219,18.99191,21.20103,20.47029,18.8529,18.30773,17.9852,4.316312,0.07389335
205.589585144574,0.732934473852111,Galaxy,21.06487,19.91437,19.45358,19.32614,19.15032,18.54784,17.44335,17.05707,16.73579,16.65942,7.302492,0.07687649
206.226507558641,0.772312126919399,Galaxy,24.26434,21.57329,19.98674,19.6004,19.33319,24.61697,21.06207,19.68316,19.2538,19.30304,2.066539,0.08453681
206.737117008528,1.18071939129812,Galaxy,21.21983,19.32444,18.18615,17.81055,17.41833,20.44368,18.20909,17.09567,16.60363,16.25865,4.796773,0.06933247
202.717667357172,0.370003228195964,Galaxy,21.82573,19.70964,18.68007,18.1664,17.7519,20.77596,18.86492,17.73003,17.2771,17.00107,3.397529,0.06949426
202.719342551351,1.79621746880591,Galaxy,22.53853,20.34917,18.91589,18.4459,17.91519,21.20307,19.01883,17.3232,16.7648,16.51108,6.409382,0.06353004
202.728870700092,1.90669494842755,Star,22.00513,20.83048,20.7103,20.72746,20.48715,22.25091,20.89809,20.90954,20.81068,20.53455,0.8553054,0.06996027
202.729232061067,0.12209022881697,Galaxy,21.24883,19.37463,18.38644,17.96473,17.53263,19.18877,17.70065,16.68047,16.21011,15.96151,6.605166,0.07082371
203.790512795682,0.259293614490722,Galaxy,21.32624,19.89916,19.11661,18.72952,18.40066,19.43769,18.09136,17.39325,17.05573,16.78683,5.904732,0.07056645
203.796078939443,0.88662228057698,Galaxy,24.40849,21.81764,20.02847,19.29962,18.80338,24.58393,20.89015,19.40244,18.76837,18.22642,3.040963,0.06483125
203.808257336247,1.87685589576449,Galaxy,23.00809,22.37677,20.75218,20.17019,19.39227,30.62653,21.95281,19.58644,19.221,19.08061,4.757106,0.07914245
204.484938494451,1.71764373671413,Galaxy,21.44416,20.30704,19.54793,19.30076,18.83837,19.59661,18.47683,17.79428,17.41973,16.95358,5.60093,0.07105676
205.637981848377,1.94149829308897,Quasar,19.72151,19.53506,19.57743,19.83969,19.49314,19.8216,19.60355,19.64491,19.77611,19.44379,1.418961,0.06777913
205.680662488554,0.765660565034797,Galaxy,22.79313,20.28948,19.55055,19.2874,19.05519,19.55276,17.61268,17.10165,16.75418,16.96303,9.494009,0.08204148
202.513681221605,0.380312412115869,Quasar,21.80103,20.46247,20.48284,20.47086,20.24469,21.64824,20.4757,20.41574,20.56772,20.2754,1.182388,0.07086653
202.62704566443,1.81336910145275,Star,17.87973,16.96918,16.61236,16.50565,16.4551,17.93725,16.98798,16.66501,16.55075,16.52864,1.080768,0.0681489
202.635272760833,0.612816617496085,Star,15.56343,14.35722,15.35508,14.60525,14.67602,15.59567,14.37882,15.40084,14.6069,14.70763,1.935883,0.07312653
205.858795433678,1.08938044738147,Galaxy,20.7263,18.81581,18.03521,17.59827,17.35352,18.1344,16.71138,16.04859,15.70341,15.63638,9.005902,0.08079562
206.043842044193,1.27964016240675,Galaxy,22.92405,21.22147,19.38214,18.72242,18.40283,20.6332,19.91758,18.29064,17.74379,17.28069,4.442863,0.07540594
206.074138513686,0.383919516339158,Galaxy,22.40822,22.51275,20.86485,20.10597,19.74056,20.76922,22.11348,19.94467,19.53286,19.04972,2.943594,0.07948864
206.091561905619,1.10638409731867,Galaxy,24.54139,22.55542,20.73342,19.74203,19.45257,27.22936,21.70477,19.80988,18.87454,18.46535,3.585248,0.08279763
204.135586855734,1.70020799906972,Galaxy,22.42717,22.13987,20.43641,19.72329,19.15561,21.63087,21.46342,19.67503,19.01548,18.43188,2.426147,0.06706446
202.449894650548,1.67915663154793,Galaxy,24.4805,21.94664,20.40732,19.70381,19.16265,26.35081,21.20835,19.52382,18.76324,18.23783,2.584108,0.07691502
202.457743513337,0.239421599269136,Galaxy,21.15959,19.25115,18.4324,17.97046,17.58253,20.01147,18.02393,17.09301,16.66261,16.37058,4.302328,0.0733371
